timestamp,house_id,season,festival,temperature_c,ac,fridge,lights,fans,washing_machine,tv,geyser,other_appliances,kwh
2029-04-30,H004,summer,no,29.5,0.596,0.667,0.24,0.793,0.113,0.181,0.369,0.505,8.292
2029-05-01,H004,summer,no,27.98,0.374,0.596,0.26,0.609,0.332,0.232,0.309,0.328,7.9
2029-05-02,H001,summer,no,28.05,0.494,0.633,0.242,0.56,0.293,0.184,0.229,0.534,7.341
2029-05-03,H002,summer,no,33.8,1.1,0.596,0.238,0.889,0.17,0.145,0.387,0.366,11.072
2029-05-04,H001,summer,no,29.91,0.552,0.653,0.332,0.621,0.191,0.181,0.141,0.344,7.518
2029-05-05,H005,summer,no,30.28,0.641,0.661,0.28,0.744,0.128,0.308,0.324,0.362,9.271
2029-05-06,H005,summer,no,26.24,0.048,0.607,0.446,0.573,0.191,0.233,0.245,0.319,5.89
2029-05-07,H003,summer,no,28.49,0.468,0.592,0.388,0.614,0.126,0.11,0.299,0.152,7.622
2029-05-08,H005,summer,no,30.22,0.7,0.538,0.392,0.744,0.174,0.277,0.059,0.438,8.878
2029-05-09,H004,summer,no,27.75,0.541,0.548,0.347,0.481,0.325,0.138,0.229,0.569,7.664
2029-05-10,H005,summer,no,31.61,0.777,0.53,0.27,0.767,0.172,0.252,0.309,0.398,10.216
2029-05-11,H005,summer,no,27.39,0.277,0.587,0.342,0.549,0.096,0.239,0.245,0.404,6.571
2029-05-12,H003,summer,no,29.22,0.482,0.507,0.276,0.888,0.071,0.243,0.35,0.332,7.841
2029-05-13,H003,summer,no,28.62,0.47,0.539,0.414,0.647,0.19,0.33,0.348,0.466,8.352
2029-05-14,H004,summer,no,30.12,0.671,0.409,0.328,0.647,0.119,0.142,0.173,0.346,8.188
2029-05-15,H001,summer,no,28.51,0.435,0.653,0.318,0.52,0.2,0.243,0.316,0.377,7.627
2029-05-16,H002,summer,no,29.25,0.618,0.537,0.309,0.765,0.05,0.288,0.171,0.193,8.087
2029-05-17,H003,summer,no,29.32,0.491,0.577,0.422,0.635,0.235,0.155,0.254,0.297,7.963
2029-05-18,H002,summer,no,28.33,0.495,0.637,0.2,0.56,0.095,0.148,0.302,0.387,7.648
2029-05-19,H003,summer,no,30.76,0.764,0.568,0.429,0.747,0.184,0.18,0.183,0.441,9.167
2029-05-20,H005,summer,no,30.27,0.658,0.637,0.287,0.753,0.153,0.223,0.313,0.443,9.818
2029-05-21,H004,summer,no,29.62,0.552,0.475,0.202,0.725,0.317,0.101,0.21,0.192,8.232
2029-05-22,H005,summer,no,28.93,0.686,0.694,0.247,0.649,0.194,0.239,0.204,0.202,8.727
2029-05-23,H005,summer,no,31.39,0.733,0.615,0.184,0.758,0.336,0.101,0.307,0.408,9.051
2029-05-24,H002,summer,no,29.32,0.564,0.563,0.346,0.681,0.225,0.291,0.183,0.275,7.983
2029-05-25,H004,summer,no,29.18,0.463,0.636,0.227,0.684,0.294,0.236,0.179,0.439,7.5
2029-05-26,H002,summer,no,30.0,0.768,0.48,0.312,0.724,0.163,0.334,0.333,0.187,9.276
2029-05-27,H005,summer,no,33.19,1.094,0.533,0.379,0.905,0.208,0.247,0.259,0.34,10.567
2029-05-28,H001,summer,no,27.11,0.21,0.637,0.253,0.579,0.277,0.179,0.134,0.347,6.536
2029-05-29,H002,summer,no,31.33,0.833,0.438,0.281,0.678,0.252,0.144,0.318,0.398,9.67
2029-05-30,H005,summer,no,26.01,0.147,0.584,0.209,0.519,0.222,0.217,0.217,0.247,4.902
2029-05-31,H002,summer,no,30.23,0.612,0.582,0.273,0.759,0.154,0.198,0.138,0.153,8.153
2029-06-01,H004,summer,no,29.65,0.642,0.668,0.48,0.533,0.167,0.283,0.049,0.367,8.259
2029-06-02,H002,summer,no,27.48,0.341,0.455,0.354,0.447,0.271,0.135,0.322,0.403,6.929
2029-06-03,H002,summer,no,26.84,0.247,0.647,0.281,0.637,0.288,0.341,0.181,0.451,7.209
2029-06-04,H004,summer,no,25.38,0.044,0.516,0.257,0.627,0.133,0.289,0.15,0.314,4.389
2029-06-05,H004,summer,no,26.56,0.23,0.523,0.297,0.451,0.12,0.186,0.301,0.428,5.964
2029-06-06,H002,summer,no,26.0,0.143,0.477,0.309,0.538,0.108,0.326,0.314,0.399,5.759
2029-06-07,H005,summer,no,24.93,0.0,0.485,0.271,0.455,0.246,0.145,0.187,0.482,4.784
2029-06-08,H001,summer,no,25.92,0.064,0.574,0.337,0.506,0.106,0.214,0.323,0.344,4.799
2029-06-09,H001,summer,no,26.9,0.373,0.483,0.233,0.59,0.245,0.111,0.414,0.177,7.238
2029-06-10,H005,summer,no,24.97,0.0,0.594,0.233,0.385,0.224,0.329,0.358,0.343,5.8
2029-06-11,H001,summer,no,24.89,0.02,0.51,0.326,0.397,0.136,0.085,0.345,0.359,4.911
2029-06-12,H002,summer,no,23.78,0.0,0.477,0.218,0.417,0.305,0.099,0.275,0.402,4.641
2029-06-13,H001,summer,no,27.28,0.426,0.518,0.351,0.57,0.063,0.156,0.215,0.197,7.608
2029-06-14,H002,summer,no,27.59,0.252,0.57,0.299,0.504,0.313,0.293,0.246,0.319,6.085
2029-06-15,H001,summer,no,26.96,0.187,0.533,0.172,0.632,0.206,0.267,0.285,0.437,6.317
2029-06-16,H002,summer,no,28.43,0.351,0.552,0.308,0.594,0.014,0.209,0.149,0.34,6.794
2029-06-17,H002,summer,no,26.68,0.235,0.592,0.182,0.523,0.307,0.271,0.188,0.319,7.186
2029-06-18,H001,summer,no,27.28,0.176,0.615,0.349,0.604,0.258,0.192,0.136,0.541,6.257
2029-06-19,H004,summer,no,27.11,0.225,0.531,0.283,0.564,0.146,0.23,0.269,0.243,6.14
2029-06-20,H001,summer,no,26.32,0.0,0.487,0.43,0.61,0.103,0.316,0.257,0.473,5.396
2029-06-21,H003,summer,no,25.44,0.074,0.555,0.375,0.433,0.054,0.183,0.198,0.452,4.697
2029-06-22,H002,summer,no,30.93,0.701,0.578,0.226,0.615,0.373,0.146,0.316,0.327,8.439
2029-06-23,H004,summer,no,25.6,0.0,0.462,0.159,0.489,0.106,0.233,0.166,0.347,4.64
2029-06-24,H002,summer,no,25.17,0.108,0.497,0.247,0.502,0.079,0.252,0.195,0.346,5.795
2029-06-25,H003,summer,no,27.37,0.191,0.507,0.215,0.485,0.201,0.208,0.312,0.368,5.884
2029-06-26,H005,summer,no,27.0,0.314,0.538,0.428,0.459,0.049,0.27,0.324,0.291,6.389
2029-06-27,H001,summer,no,23.69,0.0,0.504,0.299,0.452,0.101,0.186,0.186,0.307,4.96
2029-06-28,H003,summer,no,28.75,0.596,0.592,0.365,0.579,0.26,0.209,0.269,0.314,7.486
2029-06-29,H003,summer,no,26.31,0.224,0.454,0.28,0.426,0.217,0.226,0.188,0.318,5.25
2029-06-30,H004,summer,no,24.28,0.0,0.455,0.287,0.538,0.149,0.22,0.234,0.319,4.173
2029-07-01,H003,monsoon,no,24.38,0.0,0.53,0.298,0.415,0.181,0.313,0.262,0.126,5.435
2029-07-02,H004,monsoon,no,23.25,0.0,0.539,0.377,0.512,0.145,0.226,0.295,0.36,4.973
2029-07-03,H004,monsoon,no,19.47,0.0,0.463,0.322,0.271,0.175,0.179,0.275,0.297,4.789
2029-07-04,H004,monsoon,no,25.55,0.056,0.514,0.226,0.536,0.119,0.237,0.272,0.163,4.822
2029-07-05,H004,monsoon,no,23.32,0.0,0.526,0.414,0.406,0.134,0.271,0.164,0.315,5.056
2029-07-06,H005,monsoon,no,21.98,0.0,0.526,0.28,0.157,0.131,0.254,0.281,0.312,4.358
2029-07-07,H001,monsoon,no,25.18,0.03,0.559,0.268,0.406,0.122,0.25,0.294,0.478,5.542
2029-07-08,H003,monsoon,no,22.32,0.0,0.51,0.102,0.373,0.264,0.095,0.305,0.296,4.902
2029-07-09,H005,monsoon,no,21.94,0.0,0.639,0.344,0.397,0.242,0.026,0.192,0.417,4.878
2029-07-10,H001,monsoon,no,20.68,0.0,0.579,0.307,0.174,0.105,0.289,0.323,0.488,5.357
2029-07-11,H005,monsoon,no,23.16,0.0,0.502,0.307,0.412,0.084,0.231,0.145,0.287,3.815
2029-07-12,H001,monsoon,no,22.95,0.0,0.556,0.272,0.318,0.167,0.198,0.216,0.345,4.521
2029-07-13,H004,monsoon,no,22.03,0.0,0.557,0.26,0.39,0.352,0.249,0.228,0.523,5.204
2029-07-14,H001,monsoon,no,20.42,0.0,0.623,0.274,0.305,0.098,0.335,0.149,0.373,4.98
2029-07-15,H004,monsoon,no,22.26,0.0,0.514,0.332,0.44,0.167,0.299,0.227,0.387,5.093
2029-07-16,H005,monsoon,no,21.86,0.0,0.596,0.345,0.45,0.187,0.267,0.268,0.309,4.8
2029-07-17,H005,monsoon,no,19.33,0.0,0.553,0.284,0.3,0.171,0.138,0.104,0.419,4.906
2029-07-18,H003,monsoon,no,19.06,0.0,0.639,0.366,0.321,0.143,0.147,0.218,0.346,4.646
2029-07-19,H005,monsoon,no,23.13,0.0,0.627,0.294,0.387,0.272,0.033,0.11,0.167,5.21
2029-07-20,H001,monsoon,no,16.8,0.0,0.562,0.265,0.388,0.216,0.244,0.413,0.314,5.202
2029-07-21,H002,monsoon,no,22.41,0.0,0.534,0.314,0.289,0.248,0.278,0.267,0.232,4.947
2029-07-22,H001,monsoon,no,21.04,0.0,0.58,0.205,0.29,0.227,0.283,0.26,0.361,5.28
2029-07-23,H004,monsoon,no,24.62,0.025,0.539,0.316,0.547,0.252,0.247,0.269,0.258,5.177
2029-07-24,H005,monsoon,no,21.01,0.0,0.651,0.192,0.391,0.307,0.189,0.298,0.398,5.498
2029-07-25,H005,monsoon,no,23.32,0.0,0.555,0.228,0.462,0.286,0.161,0.328,0.354,4.558
2029-07-26,H003,monsoon,no,21.21,0.0,0.526,0.159,0.392,0.366,0.142,0.125,0.225,3.794
2029-07-27,H001,monsoon,no,22.23,0.0,0.522,0.288,0.212,0.277,0.189,0.355,0.301,4.824
2029-07-28,H001,monsoon,no,23.47,0.0,0.477,0.413,0.556,0.126,0.132,0.35,0.412,5.656
2029-07-29,H004,monsoon,no,21.07,0.0,0.583,0.292,0.317,0.248,0.323,0.245,0.465,5.476
2029-07-30,H005,monsoon,no,23.99,0.0,0.501,0.345,0.549,0.237,0.109,0.241,0.26,5.008
2029-07-31,H005,monsoon,no,20.01,0.0,0.616,0.465,0.128,0.334,0.186,0.002,0.24,4.583
2029-08-01,H004,monsoon,no,18.09,0.0,0.472,0.328,0.234,0.103,0.064,0.15,0.545,3.73
2029-08-02,H005,monsoon,no,19.35,0.0,0.558,0.246,0.219,0.225,0.221,0.292,0.349,4.723
2029-08-03,H003,monsoon,no,18.82,0.0,0.619,0.256,0.289,0.126,0.2,0.346,0.359,5.187
2029-08-04,H001,monsoon,no,21.33,0.0,0.421,0.3,0.369,0.221,0.175,0.308,0.276,4.988
2029-08-05,H003,monsoon,no,15.97,0.0,0.671,0.256,0.158,0.163,0.135,0.244,0.372,4.362
2029-08-06,H001,monsoon,no,14.74,0.0,0.524,0.261,0.1,0.218,0.2,0.404,0.522,4.646
2029-08-07,H004,monsoon,no,15.51,0.0,0.558,0.369,0.106,0.067,0.162,0.33,0.375,4.613
2029-08-08,H002,monsoon,no,18.82,0.0,0.584,0.372,0.228,0.243,0.19,0.218,0.456,5.425
2029-08-09,H002,monsoon,no,18.5,0.0,0.594,0.185,0.269,0.196,0.337,0.425,0.353,4.283
2029-08-10,H001,monsoon,no,17.7,0.0,0.566,0.243,0.277,0.192,0.212,0.162,0.247,4.477
2029-08-11,H005,monsoon,no,15.25,0.0,0.61,0.268,0.112,0.336,0.237,0.132,0.282,4.481
2029-08-12,H003,monsoon,no,19.03,0.0,0.581,0.342,0.149,0.149,0.167,0.216,0.238,4.811
2029-08-13,H004,monsoon,no,15.05,0.0,0.656,0.38,0.101,0.207,0.145,0.189,0.372,4.717
2029-08-14,H003,monsoon,no,19.82,0.0,0.581,0.489,0.492,0.188,0.198,0.221,0.472,5.107
2029-08-15,H004,monsoon,no,23.21,0.0,0.668,0.267,0.55,0.196,0.375,0.314,0.366,5.605
2029-08-16,H003,monsoon,no,18.23,0.0,0.604,0.271,0.1,0.358,0.18,0.247,0.319,5.009
2029-08-17,H004,monsoon,no,18.67,0.0,0.442,0.341,0.242,0.185,0.225,0.249,0.271,4.356
2029-08-18,H001,monsoon,no,16.51,0.0,0.707,0.252,0.225,0.135,0.142,0.255,0.386,4.475
2029-08-19,H005,monsoon,no,13.88,0.0,0.516,0.29,0.1,0.33,0.007,0.065,0.226,4.752
2029-08-20,H003,monsoon,no,16.29,0.0,0.64,0.271,0.105,0.155,0.145,0.129,0.237,4.367
2029-08-21,H001,monsoon,no,15.31,0.0,0.552,0.116,0.1,0.052,0.367,0.219,0.44,4.444
2029-08-22,H005,monsoon,no,14.61,0.0,0.614,0.309,0.118,0.121,0.242,0.183,0.322,4.093
2029-08-23,H001,monsoon,no,20.94,0.0,0.509,0.287,0.236,0.08,0.315,0.231,0.32,4.763
2029-08-24,H003,monsoon,no,18.05,0.0,0.588,0.389,0.307,0.036,0.176,0.362,0.333,5.413
2029-08-25,H004,monsoon,no,18.26,0.0,0.535,0.3,0.216,0.151,0.035,0.244,0.423,4.634
2029-08-26,H002,monsoon,no,16.88,0.0,0.645,0.212,0.1,0.174,0.122,0.144,0.367,4.549
2029-08-27,H002,monsoon,no,17.15,0.0,0.576,0.282,0.266,0.274,0.228,0.187,0.276,4.219
2029-08-28,H002,monsoon,no,19.43,0.0,0.606,0.154,0.144,0.23,0.217,0.387,0.279,4.319
2029-08-29,H004,monsoon,no,17.44,0.0,0.42,0.215,0.143,0.227,0.199,0.373,0.33,4.024
2029-08-30,H003,monsoon,no,18.56,0.0,0.545,0.344,0.187,0.109,0.163,0.298,0.38,4.531
2029-08-31,H003,monsoon,no,17.11,0.0,0.575,0.283,0.346,0.251,0.266,0.125,0.346,4.558
2029-09-01,H003,monsoon,no,13.52,0.0,0.563,0.365,0.1,0.291,0.165,0.275,0.338,5.089
2029-09-02,H002,monsoon,no,11.39,0.0,0.608,0.162,0.1,0.212,0.222,0.281,0.355,4.464
2029-09-03,H005,monsoon,no,10.25,0.0,0.528,0.283,0.1,0.214,0.214,0.252,0.346,4.339
2029-09-04,H002,monsoon,no,13.68,0.0,0.553,0.267,0.1,0.079,0.174,0.204,0.272,3.696
2029-09-05,H005,monsoon,no,14.32,0.0,0.621,0.367,0.125,0.264,0.138,0.221,0.461,4.755
2029-09-06,H004,monsoon,no,11.63,0.0,0.413,0.347,0.137,0.322,0.17,0.199,0.302,3.768
2029-09-07,H001,monsoon,no,14.14,0.0,0.585,0.345,0.168,0.206,0.331,0.158,0.363,4.681
2029-09-08,H001,monsoon,no,14.31,0.0,0.53,0.408,0.1,0.132,0.278,0.359,0.144,4.712
2029-09-09,H003,monsoon,no,9.89,0.0,0.495,0.274,0.1,0.167,0.271,0.321,0.328,4.848
2029-09-10,H001,monsoon,no,12.38,0.0,0.57,0.393,0.115,0.146,0.145,0.227,0.24,3.693
2029-09-11,H005,monsoon,no,15.02,0.0,0.624,0.227,0.1,0.151,0.099,0.278,0.252,4.41
2029-09-12,H003,monsoon,no,14.98,0.0,0.612,0.224,0.1,0.232,0.277,0.281,0.592,4.729
2029-09-13,H005,monsoon,no,11.9,0.0,0.542,0.353,0.1,0.202,0.263,0.437,0.375,4.919
2029-09-14,H001,monsoon,no,14.52,0.0,0.603,0.195,0.1,0.26,0.21,0.32,0.473,4.031
2029-09-15,H001,monsoon,no,16.25,0.0,0.602,0.34,0.103,0.21,0.174,0.317,0.436,4.608
2029-09-16,H004,monsoon,no,15.76,0.0,0.545,0.307,0.102,0.111,0.098,0.253,0.448,4.482
2029-09-17,H005,monsoon,no,14.02,0.0,0.508,0.375,0.109,0.14,0.261,0.215,0.33,4.848
2029-09-18,H005,monsoon,no,13.27,0.0,0.512,0.296,0.1,0.135,0.283,0.361,0.511,4.876
2029-09-19,H004,monsoon,no,12.95,0.0,0.6,0.304,0.1,0.165,0.152,0.302,0.435,4.582
2029-09-20,H004,monsoon,no,15.14,0.0,0.547,0.336,0.1,0.324,0.147,0.184,0.354,4.136
2029-09-21,H001,monsoon,no,14.6,0.0,0.487,0.254,0.1,0.336,0.287,0.286,0.376,4.266
2029-09-22,H004,monsoon,no,15.46,0.0,0.449,0.251,0.114,0.247,0.155,0.317,0.336,4.787
2029-09-23,H004,monsoon,no,14.47,0.0,0.6,0.333,0.1,0.19,0.325,0.082,0.355,4.995
2029-09-24,H002,monsoon,no,15.84,0.0,0.517,0.298,0.1,0.071,0.192,0.176,0.346,4.134
2029-09-25,H005,monsoon,no,14.39,0.0,0.57,0.271,0.1,0.198,0.173,0.279,0.388,5.049
2029-09-26,H005,monsoon,no,15.78,0.0,0.624,0.294,0.232,0.117,0.203,0.096,0.524,4.251
2029-09-27,H005,monsoon,no,15.95,0.0,0.471,0.412,0.1,0.31,0.173,0.109,0.229,4.283
2029-09-28,H005,monsoon,no,12.6,0.0,0.547,0.269,0.1,0.052,0.279,0.228,0.464,3.748
2029-09-29,H003,monsoon,no,10.59,0.0,0.54,0.267,0.1,0.211,0.262,0.289,0.313,4.896
2029-09-30,H005,monsoon,no,17.29,0.0,0.573,0.18,0.12,0.11,0.276,0.293,0.477,5.353
2029-10-01,H001,post_monsoon,yes,13.51,0.0,0.624,0.297,0.1,0.179,0.213,0.377,0.317,4.532
2029-10-02,H002,post_monsoon,yes,9.57,0.0,0.47,0.346,0.1,0.233,0.168,0.257,0.391,4.961
2029-10-03,H004,post_monsoon,yes,11.57,0.0,0.584,0.359,0.1,0.262,0.199,0.22,0.334,5.298
2029-10-04,H001,post_monsoon,yes,14.54,0.0,0.612,0.308,0.1,0.175,0.17,0.145,0.177,4.107
2029-10-05,H005,post_monsoon,yes,12.44,0.0,0.539,0.367,0.1,0.241,0.303,0.219,0.524,5.191
2029-10-06,H001,post_monsoon,yes,11.98,0.0,0.542,0.351,0.1,0.127,0.27,0.307,0.256,5.581
2029-10-07,H002,post_monsoon,yes,15.8,0.0,0.575,0.378,0.1,0.2,0.194,0.31,0.358,5.3
2029-10-08,H002,post_monsoon,yes,10.91,0.0,0.571,0.369,0.1,0.26,0.135,0.271,0.245,4.971
2029-10-09,H003,post_monsoon,yes,11.4,0.0,0.585,0.41,0.1,0.207,0.308,0.294,0.216,4.276
2029-10-10,H001,post_monsoon,yes,13.42,0.0,0.584,0.288,0.193,0.138,0.21,0.352,0.33,5.068
2029-10-11,H005,post_monsoon,yes,13.78,0.0,0.491,0.207,0.144,0.158,0.191,0.256,0.291,4.594
2029-10-12,H005,post_monsoon,yes,13.99,0.0,0.609,0.346,0.1,0.261,0.308,0.359,0.233,4.587
2029-10-13,H004,post_monsoon,yes,14.82,0.0,0.62,0.355,0.119,0.093,0.164,0.192,0.346,4.563
2029-10-14,H001,post_monsoon,yes,13.4,0.0,0.561,0.41,0.1,0.104,0.178,0.244,0.202,5.039
2029-10-15,H002,post_monsoon,yes,13.98,0.0,0.46,0.39,0.1,0.228,0.184,0.212,0.363,4.511
2029-10-16,H002,post_monsoon,yes,12.48,0.0,0.543,0.436,0.1,0.145,0.108,0.313,0.337,5.085
2029-10-17,H004,post_monsoon,yes,13.13,0.0,0.562,0.343,0.1,0.064,0.222,0.169,0.102,4.298
2029-10-18,H005,post_monsoon,yes,13.22,0.0,0.481,0.316,0.1,0.288,0.147,0.224,0.298,4.576
2029-10-19,H005,post_monsoon,yes,13.43,0.0,0.528,0.203,0.1,0.092,0.16,0.101,0.397,4.09
2029-10-20,H005,post_monsoon,yes,14.55,0.0,0.465,0.322,0.1,0.164,0.151,0.298,0.244,4.882
2029-10-21,H004,post_monsoon,yes,14.11,0.0,0.586,0.261,0.1,0.13,0.159,0.35,0.401,5.35
2029-10-22,H002,post_monsoon,yes,13.09,0.0,0.56,0.315,0.1,0.156,0.141,0.323,0.393,4.897
2029-10-23,H002,post_monsoon,yes,11.38,0.0,0.451,0.304,0.1,0.109,0.217,0.315,0.248,4.277
2029-10-24,H002,post_monsoon,yes,13.14,0.0,0.571,0.333,0.1,0.237,0.189,0.317,0.349,5.296
2029-10-25,H001,post_monsoon,yes,12.94,0.0,0.547,0.293,0.1,0.189,0.203,0.306,0.432,5.033
2029-10-26,H005,post_monsoon,yes,13.39,0.0,0.581,0.365,0.1,0.259,0.365,0.299,0.262,5.173
2029-10-27,H003,post_monsoon,yes,17.41,0.0,0.527,0.109,0.326,0.131,0.189,0.304,0.329,5.025
2029-10-28,H005,post_monsoon,yes,11.95,0.0,0.502,0.313,0.1,0.351,0.242,0.198,0.465,5.435
2029-10-29,H005,post_monsoon,yes,13.84,0.0,0.504,0.384,0.1,0.028,0.25,0.234,0.264,3.761
2029-10-30,H004,post_monsoon,yes,15.14,0.0,0.518,0.431,0.104,0.053,0.196,0.256,0.396,4.694
2029-10-31,H001,post_monsoon,yes,13.2,0.0,0.551,0.351,0.1,0.32,0.219,0.223,0.242,5.335
2029-11-01,H003,post_monsoon,yes,18.88,0.0,0.559,0.418,0.21,0.218,0.201,0.125,0.334,4.834
2029-11-02,H003,post_monsoon,yes,13.45,0.0,0.539,0.312,0.1,0.207,0.214,0.151,0.395,4.611
2029-11-03,H004,post_monsoon,yes,14.85,0.0,0.525,0.3,0.1,0.215,0.159,0.268,0.11,4.527
2029-11-04,H003,post_monsoon,yes,12.61,0.0,0.529,0.337,0.1,0.226,0.165,0.322,0.297,5.246
2029-11-05,H004,post_monsoon,yes,13.5,0.0,0.7,0.3,0.1,0.204,0.201,0.251,0.393,4.838
2029-11-06,H001,post_monsoon,yes,14.7,0.0,0.504,0.245,0.1,0.103,0.062,0.471,0.373,5.05
2029-11-07,H001,post_monsoon,yes,15.9,0.0,0.517,0.264,0.173,0.245,0.305,0.176,0.298,4.388
2029-11-08,H005,post_monsoon,yes,14.84,0.0,0.748,0.222,0.1,0.233,0.351,0.286,0.24,4.843
2029-11-09,H003,post_monsoon,yes,16.72,0.0,0.575,0.337,0.1,0.294,0.212,0.353,0.413,4.887
2029-11-10,H005,post_monsoon,yes,14.02,0.0,0.467,0.301,0.1,0.321,0.247,0.335,0.318,5.866
2029-11-11,H005,post_monsoon,yes,13.54,0.0,0.601,0.275,0.1,0.206,0.276,0.302,0.405,5.215
2029-11-12,H001,post_monsoon,yes,19.61,0.0,0.495,0.26,0.195,0.082,0.107,0.336,0.388,4.357
2029-11-13,H004,post_monsoon,yes,14.99,0.0,0.605,0.335,0.152,0.322,0.265,0.254,0.305,4.31
2029-11-14,H001,post_monsoon,yes,12.77,0.0,0.537,0.355,0.1,0.099,0.17,0.383,0.457,4.514
2029-11-15,H001,post_monsoon,yes,12.82,0.0,0.524,0.221,0.1,0.207,0.36,0.353,0.291,5.02
2029-11-16,H002,post_monsoon,yes,12.32,0.0,0.647,0.21,0.1,0.159,0.187,0.182,0.469,4.814
2029-11-17,H004,post_monsoon,yes,16.08,0.0,0.584,0.367,0.1,0.146,0.264,0.276,0.482,5.071
2029-11-18,H001,post_monsoon,yes,13.48,0.0,0.608,0.204,0.1,0.241,0.188,0.126,0.455,4.733
2029-11-19,H004,post_monsoon,yes,14.46,0.0,0.576,0.338,0.1,0.2,0.354,0.372,0.332,5.735
2029-11-20,H002,post_monsoon,yes,14.08,0.0,0.523,0.413,0.1,0.221,0.164,0.268,0.605,5.962
2029-11-21,H002,post_monsoon,yes,15.67,0.0,0.587,0.413,0.1,0.115,0.282,0.358,0.365,5.39
2029-11-22,H002,post_monsoon,yes,12.51,0.0,0.623,0.352,0.1,0.166,0.244,0.241,0.374,5.373
2029-11-23,H002,post_monsoon,yes,12.05,0.0,0.558,0.35,0.1,0.118,0.228,0.101,0.348,5.04
2029-11-24,H002,post_monsoon,yes,14.65,0.0,0.658,0.458,0.1,0.164,0.216,0.461,0.237,6.271
2029-11-25,H002,post_monsoon,yes,15.41,0.0,0.601,0.137,0.208,0.17,0.153,0.26,0.48,4.969
2029-11-26,H003,post_monsoon,yes,14.87,0.0,0.563,0.267,0.1,0.328,0.019,0.17,0.293,4.117
2029-11-27,H005,post_monsoon,yes,12.59,0.0,0.565,0.359,0.1,0.159,0.275,0.342,0.442,5.649
2029-11-28,H003,post_monsoon,yes,15.56,0.0,0.558,0.276,0.1,0.01,0.166,0.413,0.466,4.36
2029-11-29,H001,post_monsoon,yes,12.72,0.0,0.475,0.387,0.1,0.292,0.282,0.234,0.41,4.56
2029-11-30,H004,post_monsoon,yes,13.16,0.0,0.545,0.297,0.1,0.216,0.225,0.242,0.281,4.269
2029-12-01,H005,winter,no,15.61,0.0,0.563,0.309,0.125,0.17,0.284,0.469,0.316,5.124
2029-12-02,H003,winter,no,20.1,0.0,0.525,0.281,0.247,0.145,0.256,0.361,0.082,4.078
2029-12-03,H003,winter,no,18.77,0.0,0.57,0.263,0.199,0.104,0.027,0.395,0.338,3.877
2029-12-04,H004,winter,no,18.71,0.0,0.551,0.262,0.15,0.335,0.243,0.593,0.43,5.047
2029-12-05,H005,winter,no,19.99,0.0,0.596,0.319,0.24,0.184,0.176,0.439,0.326,4.45
2029-12-06,H001,winter,no,23.13,0.0,0.59,0.246,0.416,0.041,0.282,0.383,0.291,5.169
2029-12-07,H005,winter,no,14.08,0.0,0.56,0.367,0.1,0.206,0.241,0.414,0.32,4.773
2029-12-08,H005,winter,no,16.02,0.0,0.468,0.346,0.1,0.276,0.242,0.536,0.472,5.614
2029-12-09,H005,winter,no,16.27,0.0,0.657,0.377,0.133,0.193,0.181,0.292,0.345,5.212
2029-12-10,H003,winter,no,15.8,0.0,0.541,0.221,0.193,0.108,0.136,0.47,0.536,4.662
2029-12-11,H005,winter,no,15.34,0.0,0.545,0.181,0.1,0.101,0.17,0.647,0.293,4.982
2029-12-12,H001,winter,no,16.9,0.0,0.529,0.3,0.166,0.107,0.074,0.612,0.372,4.903
2029-12-13,H003,winter,no,15.07,0.0,0.521,0.503,0.1,0.302,0.159,0.496,0.307,4.902
2029-12-14,H005,winter,no,18.17,0.0,0.643,0.389,0.133,0.174,0.098,0.555,0.557,4.584
2029-12-15,H002,winter,no,17.6,0.0,0.633,0.261,0.215,0.046,0.099,0.555,0.368,5.284
2029-12-16,H004,winter,no,18.46,0.0,0.577,0.33,0.185,0.211,0.208,0.44,0.563,5.01
2029-12-17,H002,winter,no,18.52,0.0,0.544,0.351,0.133,0.191,0.237,0.524,0.308,5.032
2029-12-18,H003,winter,no,18.71,0.0,0.587,0.204,0.344,0.144,0.198,0.593,0.503,5.26
2029-12-19,H004,winter,no,16.75,0.0,0.554,0.396,0.234,0.098,0.165,0.349,0.362,4.182
2029-12-20,H005,winter,no,21.74,0.0,0.539,0.288,0.205,0.095,0.134,0.496,0.434,4.825
2029-12-21,H002,winter,no,17.97,0.0,0.57,0.294,0.1,0.267,0.178,0.479,0.228,4.785
2029-12-22,H004,winter,no,13.78,0.0,0.524,0.302,0.1,0.2,0.142,0.458,0.385,5.074
2029-12-23,H003,winter,no,15.5,0.0,0.565,0.38,0.1,0.218,0.196,0.451,0.243,5.134
2029-12-24,H002,winter,no,14.02,0.0,0.562,0.247,0.171,0.2,0.093,0.469,0.376,4.45
2029-12-25,H001,winter,no,17.53,0.0,0.586,0.181,0.241,0.206,0.249,0.475,0.198,4.955
2029-12-26,H001,winter,no,17.26,0.0,0.513,0.323,0.204,0.143,0.16,0.539,0.341,4.568
2029-12-27,H004,winter,no,16.56,0.0,0.593,0.157,0.1,0.164,0.226,0.488,0.46,4.379
2029-12-28,H001,winter,no,21.52,0.0,0.496,0.279,0.39,0.273,0.262,0.436,0.405,5.411
2029-12-29,H001,winter,no,18.6,0.0,0.516,0.383,0.132,0.293,0.223,0.383,0.227,5.406
